Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat
34896,877238,080.0 055.0,20-1806SR-MX-171-0831-08000550-0400A-7,400,7.38,34.2506,0.65,26.786579999999997,9.64
34896,877239,080.0 055.0,20-1806SR-MX-171-0831-08000550-0440A-3,440,6.928,34.2581,0.5,26.85575,7.34
34896,877240,080.0 055.0,20-1806SR-MX-171-0831-08000550-0500A-7,500,6.459,34.2755,0.398,26.93305,5.78
34896,877241,080.0 055.0,20-1806SR-MX-171-0831-08000550-0516A-3,516,6.361,34.2773,0.377,26.947509999999998,5.46
34897,877242,080.0 060.0,20-1806SR-MX-171-1252-08000600-0000A-7,0,13.706,33.553,5.953,25.13034,101.03
34897,877243,080.0 060.0,20-1806SR-MX-171-1252-08000600-0003A-3,3,13.706,33.553,5.953,25.13051,101.03
34897,877244,080.0 060.0,20-1806SR-MX-171-1252-08000600-0010A-7,10,13.708,33.5517,5.972,25.1295,101.35
34897,877245,080.0 060.0,20-1806SR-MX-171-1252-08000600-0011A-3,11,13.71,33.5546,5.984,25.13139,101.56
34897,877246,080.0 060.0,20-1806SR-MX-171-1252-08000600-0011B-6,10,13.71,33.56,,25.1356,
34897,877247,080.0 060.0,20-1806SR-MX-171-1252-08000600-0020B-7,20,13.699,33.5504,5.969,25.13091,101.28
34897,877248,080.0 060.0,20-1806SR-MX-171-1252-08000600-0021A-3,21,13.675,33.555,5.959,25.13944,101.06
34897,877249,080.0 060.0,20-1806SR-MX-171-1252-08000600-0030A-7,30,13.463,33.5349,5.909,25.16754,99.76
34897,877250,080.0 060.0,20-1806SR-MX-171-1252-08000600-0031A-3,31,13.269,33.5399,5.813,25.210539999999998,97.74
34897,877251,080.0 060.0,20-1806SR-MX-171-1252-08000600-0041A-3,41,12.507,33.538,5.642,25.359579999999998,93.37
34897,877252,080.0 060.0,20-1806SR-MX-171-1252-08000600-0050A-7,50,11.503,33.4886,5.166,25.5105,83.66
34897,877253,080.0 060.0,20-1806SR-MX-171-1252-08000600-0051A-3,51,11.467,33.4868,5.171,25.51572,83.67
34897,877254,080.0 060.0,20-1806SR-MX-171-1252-08000600-0061A-3,61,11.08,33.5306,4.718,25.62019,75.73
34897,877255,080.0 060.0,20-1806SR-MX-171-1252-08000600-0071A-3,71,10.387,33.5779,4.086,25.77896,64.62
34897,877256,080.0 060.0,20-1806SR-MX-171-1252-08000600-0075A-7,75,10.308,33.6059,4.0,25.814510000000002,63.16
34897,877257,080.0 060.0,20-1806SR-MX-171-1252-08000600-0086A-3,86,9.874,33.7007,3.488,25.962229999999998,54.59
34897,877258,080.0 060.0,20-1806SR-MX-171-1252-08000600-0100A-7,100,9.36,33.8103,3.277,26.13278,50.74
34897,877259,080.0 060.0,20-1806SR-MX-171-1252-08000600-0101A-3,101,9.321,33.8057,3.296,26.13552,50.98
34897,877260,080.0 060.0,20-1806SR-MX-171-1252-08000600-0120A-3,120,9.058,33.8914,2.905,26.245279999999998,44.7
34897,877261,080.0 060.0,20-1806SR-MX-171-1252-08000600-0125A-7,125,8.961,33.9004,2.952,26.26782,45.32
34897,877262,080.0 060.0,20-1806SR-MX-171-1252-08000600-0141A-3,141,8.762,33.9319,2.824,26.32416,43.17
34897,877263,080.0 060.0,20-1806SR-MX-171-1252-08000600-0150A-7,150,8.684,33.9479,2.787,26.349079999999997,42.53
34897,877264,080.0 060.0,20-1806SR-MX-171-1252-08000600-0170A-3,170,8.464,33.9715,2.655,26.40196,40.32
34897,877265,080.0 060.0,20-1806SR-MX-171-1252-08000600-0200A-7,200,7.997,34.0402,2.129,26.5267,32.0
34897,877266,080.0 060.0,20-1806SR-MX-171-1252-08000600-0201A-3,201,7.978,34.0407,2.07,26.52992,31.1
34897,877267,080.0 060.0,20-1806SR-MX-171-1252-08000600-0230A-3,230,7.722,34.0851,1.662,26.60292,24.83
34897,877268,080.0 060.0,20-1806SR-MX-171-1252-08000600-0250A-7,250,7.489,34.1054,1.455,26.65275,21.63
34897,877269,080.0 060.0,20-1806SR-MX-171-1252-08000600-0270A-3,270,7.283,34.1175,1.332,26.69175,19.7
34897,877270,080.0 060.0,20-1806SR-MX-171-1252-08000600-0300A-7,300,7.004,34.1347,1.071,26.74451,15.74
34897,877271,080.0 060.0,20-1806SR-MX-171-1252-08000600-0320A-3,320,6.827,34.1504,0.924,26.78132,13.53
34897,877272,080.0 060.0,20-1806SR-MX-171-1252-08000600-0380A-3,380,6.323,34.1673,0.711,26.86225,10.29
34897,877273,080.0 060.0,20-1806SR-MX-171-1252-08000600-0400A-7,400,6.24,34.1842,0.618,26.88668,8.92
34897,877274,080.0 060.0,20-1806SR-MX-171-1252-08000600-0440A-3,440,6.05,34.2263,0.439,26.94485,6.31
34897,877275,080.0 060.0,20-1806SR-MX-171-1252-08000600-0500A-7,500,5.746,34.2536,0.358,27.00527,5.11
34897,877276,080.0 060.0,20-1806SR-MX-171-1252-08000600-0517A-3,517,5.579,34.2452,0.34,27.01912,4.83
34898,877277,080.0 070.0,20-1806SR-PR-171-1923-08000700-0000A-7,0,15.447,33.473,5.838,24.69775,102.6
34898,877278,080.0 070.0,20-1806SR-PR-171-1923-08000700-0002A-3,2,15.447,33.473,5.838,24.69789,102.6
34898,877279,080.0 070.0,20-1806SR-PR-171-1923-08000700-0010A-7,10,15.446,33.4713,5.82,24.69734,102.27
34898,877280,080.0 070.0,20-1806SR-PR-171-1923-08000700-0011A-3,11,15.445,33.4727,5.818,24.698710000000002,102.24
34898,877281,080.0 070.0,20-1806SR-PR-171-1923-08000700-0011B-6,11,15.445,33.4729,,24.6989,
34898,877282,080.0 070.0,20-1806SR-PR-171-1923-08000700-0014A-3,14,15.446,33.4753,5.815,24.700689999999998,102.18
34898,877283,080.0 070.0,20-1806SR-PR-171-1923-08000700-0020A-7,20,15.436,33.4731,5.817,24.701610000000002,102.2
34898,877284,080.0 070.0,20-1806SR-PR-171-1923-08000700-0025A-3,25,15.434,33.4745,5.797,24.703470000000003,101.84
34898,877285,080.0 070.0,20-1806SR-PR-171-1923-08000700-0030A-7,30,15.434,33.4748,5.81,24.70403,102.07
34898,877286,080.0 070.0,20-1806SR-PR-171-1923-08000700-0035A-3,35,15.439,33.4787,5.81,24.70628,102.08
34898,877287,080.0 070.0,20-1806SR-PR-171-1923-08000700-0045A-3,45,15.426,33.4799,5.81,24.710739999999998,102.05
34898,877288,080.0 070.0,20-1806SR-PR-171-1923-08000700-0050A-7,50,14.807,33.3922,5.883,24.778229999999997,102.0
34898,877289,080.0 070.0,20-1806SR-PR-171-1923-08000700-0056A-3,56,14.744,33.42,5.848,24.81356,101.28
34898,877290,080.0 070.0,20-1806SR-PR-171-1923-08000700-0065A-3,65,12.726,33.4158,5.494,25.22362,91.26
34898,877291,080.0 070.0,20-1806SR-PR-171-1923-08000700-0065B-6,65,12.726,33.4175,,25.2249,
34898,877292,080.0 070.0,20-1806SR-PR-171-1923-08000700-0075A-3,75,11.865,33.4505,4.871,25.41519,79.47
34898,877293,080.0 070.0,20-1806SR-PR-171-1923-08000700-0085A-3,85,11.289,33.4488,4.795,25.520039999999998,77.27
34898,877294,080.0 070.0,20-1806SR-PR-171-1923-08000700-0094A-5,94,10.684,33.4825,,25.65411,
34898,877295,080.0 070.0,20-1806SR-PR-171-1923-08000700-0100A-7,100,10.649,33.4939,4.661,25.66934,74.09
34898,877296,080.0 070.0,20-1806SR-PR-171-1923-08000700-0110A-3,110,10.524,33.5275,4.443,25.71764,70.45
34898,877297,080.0 070.0,20-1806SR-PR-171-1923-08000700-0125A-3,125,10.078,33.6424,4.066,25.88402,63.89
34898,877298,080.0 070.0,20-1806SR-PR-171-1923-08000700-0147A-3,147,9.53,33.7619,3.288,26.06905,51.08
34898,877299,080.0 070.0,20-1806SR-PR-171-1923-08000700-0150A-7,150,9.383,33.7997,3.285,26.12257,50.88
34898,877300,080.0 070.0,20-1806SR-PR-171-1923-08000700-0170A-3,170,8.906,33.9195,2.93,26.29295,44.93
34898,877301,080.0 070.0,20-1806SR-PR-171-1923-08000700-0200A-3,200,8.267,33.9726,2.718,26.43352,41.09
34898,877302,080.0 070.0,20-1806SR-PR-171-1923-08000700-0230A-3,230,7.885,34.0042,2.408,26.51571,36.09
34898,877303,080.0 070.0,20-1806SR-PR-171-1923-08000700-0250A-7,250,7.67,34.017,2.228,26.55743,33.23
34898,877304,080.0 070.0,20-1806SR-PR-171-1923-08000700-0271A-3,271,7.365,34.0333,2.037,26.61405,30.17
34898,877305,080.0 070.0,20-1806SR-PR-171-1923-08000700-0300A-7,300,6.991,34.0598,1.585,26.68726,23.28
34898,877306,080.0 070.0,20-1806SR-PR-171-1923-08000700-0320A-3,320,6.768,34.07,1.406,26.72581,20.54
34898,877307,080.0 070.0,20-1806SR-PR-171-1923-08000700-0380A-3,380,6.177,34.1074,0.939,26.83353,13.53
34898,877308,080.0 070.0,20-1806SR-PR-171-1923-08000700-0400A-7,400,6.32,34.1635,0.744,26.86011,10.76
34898,877309,080.0 070.0,20-1806SR-PR-171-1923-08000700-0441A-3,441,6.247,34.2248,0.491,26.91882,7.09
34898,877310,080.0 070.0,20-1806SR-PR-171-1923-08000700-0500A-7,500,5.936,34.2491,0.392,26.97842,5.62
34898,877311,080.0 070.0,20-1806SR-PR-171-1923-08000700-0515A-3,515,5.868,34.2518,0.363,26.98927,5.2
34899,877312,080.0 080.0,20-1806SR-MX-172-0148-08000800-0000A-7,0,15.334,33.4415,5.866,24.696720000000003,102.84
34899,877313,080.0 080.0,20-1806SR-MX-172-0148-08000800-0002A-3,2,15.334,33.4415,5.866,24.69855,102.83
34899,877314,080.0 080.0,20-1806SR-MX-172-0148-08000800-0010A-7,10,15.337,33.4401,5.864,24.69735,102.8
34899,877315,080.0 080.0,20-1806SR-MX-172-0148-08000800-0011A-3,11,15.309,33.44,5.834,24.70349,102.22
34899,877316,080.0 080.0,20-1806SR-MX-172-0148-08000800-0011B-6,10,15.309,33.4378,,24.7018,
34899,877317,080.0 080.0,20-1806SR-MX-172-0148-08000800-0020B-7,20,15.327,33.4372,5.85,24.697979999999998,102.53
34899,877318,080.0 080.0,20-1806SR-MX-172-0148-08000800-0027A-3,27,15.326,33.4363,5.824,24.697979999999998,102.07
34899,877319,080.0 080.0,20-1806SR-MX-172-0148-08000800-0030A-7,30,15.298,33.4327,5.864,24.70155,102.71
34899,877320,080.0 080.0,20-1806SR-MX-172-0148-08000800-0040A-3,40,14.903,33.3582,5.902,24.730729999999998,102.51
34899,877321,080.0 080.0,20-1806SR-MX-172-0148-08000800-0050A-3,50,14.828,33.3546,5.849,24.74474,101.43
34899,877322,080.0 080.0,20-1806SR-MX-172-0148-08000800-0050B-6,50,14.828,33.3575,,24.747,
34899,877323,080.0 080.0,20-1806SR-MX-172-0148-08000800-0062A-3,62,14.581,33.3945,5.828,24.82904,100.58
34899,877324,080.0 080.0,20-1806SR-MX-172-0148-08000800-0075A-3,75,13.022,33.4234,5.449,25.17194,91.08
34899,877325,080.0 080.0,20-1806SR-MX-172-0148-08000800-0100A-3,100,11.348,33.466,4.832,25.52342,77.97
34899,877326,080.0 080.0,20-1806SR-MX-172-0148-08000800-0112A-3,112,10.645,33.5217,4.327,25.6922,68.79
34899,877327,080.0 080.0,20-1806SR-MX-172-0148-08000800-0125A-3,125,10.218,33.6108,4.203,25.83566,66.23
34899,877328,080.0 080.0,20-1806SR-MX-172-0148-08000800-0140A-3,140,9.826,33.715,3.637,25.983439999999998,56.85
34899,877329,080.0 080.0,20-1806SR-MX-172-0148-08000800-0150A-7,150,9.447,33.7909,3.605,26.10533,55.91
34899,877330,080.0 080.0,20-1806SR-MX-172-0148-08000800-0170A-3,170,8.936,33.888,3.25,26.26357,49.86
34899,877331,080.0 080.0,20-1806SR-MX-172-0148-08000800-0200A-3,200,8.599,33.944,2.873,26.360740000000003,43.76
34899,877332,080.0 080.0,20-1806SR-MX-172-0148-08000800-0231A-3,231,8.038,33.9914,2.499,26.48327,37.59
34899,877333,080.0 080.0,20-1806SR-MX-172-0148-08000800-0250A-7,250,7.812,34.0129,2.289,26.53375,34.25
34899,877334,080.0 080.0,20-1806SR-MX-172-0148-08000800-0270A-3,270,7.537,34.0308,2.066,26.58782,30.72
34899,877335,080.0 080.0,20-1806SR-MX-172-0148-08000800-0300A-7,300,7.146,34.0469,1.764,26.655920000000002,26.0
34899,877336,080.0 080.0,20-1806SR-MX-172-0148-08000800-0321A-3,321,6.874,34.0569,1.53,26.701320000000003,22.41
34899,877337,080.0 080.0,20-1806SR-MX-172-0148-08000800-0381A-3,381,6.431,34.1078,0.981,26.801379999999998,14.22
34899,877338,080.0 080.0,20-1806SR-MX-172-0148-08000800-0400A-7,400,6.351,34.1325,0.876,26.83165,12.68
34899,877339,080.0 080.0,20-1806SR-MX-172-0148-08000800-0441A-3,441,6.109,34.1652,0.661,26.88918,9.51
34899,877340,080.0 080.0,20-1806SR-MX-172-0148-08000800-0500A-7,500,5.9,34.2444,0.413,26.97915,5.92
34899,877341,080.0 080.0,20-1806SR-MX-172-0148-08000800-0517A-3,517,5.864,34.2722,0.344,27.005940000000002,4.92
34900,877342,080.0 090.0,20-1806SR-MX-172-0807-08000900-0000A-7,0,15.86,33.4251,5.781,24.568839999999998,102.4
34900,877343,080.0 090.0,20-1806SR-MX-172-0807-08000900-0003A-3,3,15.86,33.4251,5.781,24.56905,102.4
34900,877344,080.0 090.0,20-1806SR-MX-172-0807-08000900-0010A-7,10,15.863,33.4252,5.731,24.568939999999998,101.52
34900,877345,080.0 090.0,20-1806SR-MX-172-0807-08000900-0011A-3,11,15.863,33.4263,5.749,24.569860000000002,101.84
34900,877346,080.0 090.0,20-1806SR-MX-172-0807-08000900-0020A-7,20,15.865,33.4252,5.731,24.56919,101.52
34900,877347,080.0 090.0,20-1806SR-MX-172-0807-08000900-0026A-3,26,15.797,33.4255,5.734,24.5851,101.44
34900,877348,080.0 090.0,20-1806SR-MX-172-0807-08000900-0030A-7,30,15.636,33.4436,5.762,24.63525,101.62
34900,877349,080.0 090.0,20-1806SR-MX-172-0807-08000900-0041A-3,41,15.608,33.4494,5.754,24.64669,101.42
34900,877350,080.0 090.0,20-1806SR-MX-172-0807-08000900-0050A-7,50,15.6,33.4516,5.755,24.650779999999997,101.42
34900,877351,080.0 090.0,20-1806SR-MX-172-0807-08000900-0051A-3,51,15.595,33.4509,5.753,24.65142,101.37
34900,877352,080.0 090.0,20-1806SR-MX-172-0807-08000900-0062A-3,62,15.522,33.4555,5.763,24.6719,101.4
34900,877353,080.0 090.0,20-1806SR-MX-172-0807-08000900-0075A-3,75,13.984,33.5252,5.84,25.055970000000002,99.64
34900,877354,080.0 090.0,20-1806SR-MX-172-0807-08000900-0088A-3,88,12.87,33.5043,5.54,25.26524,92.35
34900,877355,080.0 090.0,20-1806SR-MX-172-0807-08000900-0100A-3,100,12.61,33.5737,5.396,25.37037,89.5
34900,877356,080.0 090.0,20-1806SR-MX-172-0807-08000900-0112A-3,112,11.956,33.5452,5.25,25.47351,85.86
34900,877357,080.0 090.0,20-1806SR-MX-172-0807-08000900-0125A-7,125,11.255,33.5399,4.964,25.59884,79.97
34900,877358,080.0 090.0,20-1806SR-MX-172-0807-08000900-0126A-3,126,11.032,33.537,4.988,25.63658,79.97
34900,877359,080.0 090.0,20-1806SR-MX-172-0807-08000900-0140A-3,140,10.467,33.5591,4.26,25.753339999999998,67.47
34900,877360,080.0 090.0,20-1806SR-MX-172-0807-08000900-0150A-7,150,10.172,33.6352,4.021,25.8635,63.3
34900,877361,080.0 090.0,20-1806SR-MX-172-0807-08000900-0171A-3,171,9.485,33.7461,3.29,26.06489,51.06
34900,877362,080.0 090.0,20-1806SR-MX-172-0807-08000900-0200A-3,200,9.01,33.8762,2.991,26.24372,45.96
34900,877363,080.0 090.0,20-1806SR-MX-172-0807-08000900-0230A-3,230,8.589,33.9445,2.778,26.36365,42.3
34900,877364,080.0 090.0,20-1806SR-MX-172-0807-08000900-0250A-7,250,8.296,33.9783,2.717,26.435209999999998,41.1
34900,877365,080.0 090.0,20-1806SR-MX-172-0807-08000900-0271A-3,271,7.959,33.9901,2.569,26.49505,38.57
34900,877366,080.0 090.0,20-1806SR-MX-172-0807-08000900-0300A-7,300,7.558,34.0165,2.242,26.574440000000003,33.35
34900,877367,080.0 090.0,20-1806SR-MX-172-0807-08000900-0321A-3,321,7.157,34.0287,1.885,26.640629999999998,27.78
34900,877368,080.0 090.0,20-1806SR-MX-172-0807-08000900-0380A-3,380,6.443,34.0591,1.332,26.761359999999996,19.31
34900,877369,080.0 090.0,20-1806SR-MX-172-0807-08000900-0400A-7,400,6.236,34.0707,1.181,26.797520000000002,17.04
34900,877370,080.0 090.0,20-1806SR-MX-172-0807-08000900-0440A-3,440,5.984,34.1247,0.79,26.872759999999996,11.33
34900,877371,080.0 090.0,20-1806SR-MX-172-0807-08000900-0500A-7,500,5.728,34.1885,0.528,26.955940000000002,7.53
34900,877372,080.0 090.0,20-1806SR-MX-172-0807-08000900-0517A-3,517,5.568,34.1982,0.459,26.983220000000003,6.52
34901,877373,080.0 100.0,20-1806SR-MX-172-1411-08001000-0000A-7,0,15.855,33.372,5.749,24.52913,101.79
34901,877374,080.0 100.0,20-1806SR-MX-172-1411-08001000-0003A-3,3,15.855,33.372,5.749,24.529339999999998,101.79
34901,877375,080.0 100.0,20-1806SR-MX-172-0807-08001000-0010A-7,10,15.857,33.3739,5.738,24.530839999999998,101.6
34901,877376,080.0 100.0,20-1806SR-MX-172-1411-08001000-0011A-3,11,15.857,33.3726,5.751,24.52991,101.83
34901,877377,080.0 100.0,20-1806SR-MX-172-1411-08001000-0011B-6,10,15.857,33.3747,,24.5315,
34901,877378,080.0 100.0,20-1806SR-MX-172-0807-08001000-0020B-7,20,15.856,33.3731,5.734,24.53114,101.53
34901,877379,080.0 100.0,20-1806SR-MX-172-1411-08001000-0021A-3,21,15.861,33.3752,5.739,24.53171,101.62
34901,877380,080.0 100.0,20-1806SR-MX-172-0807-08001000-0030A-7,30,15.862,33.3739,5.748,24.53111,101.78
34901,877381,080.0 100.0,20-1806SR-MX-172-1411-08001000-0031A-3,31,15.841,33.3711,5.757,24.533739999999998,101.9
34901,877382,080.0 100.0,20-1806SR-MX-172-1411-08001000-0041A-3,41,15.806,33.3623,5.746,24.53552,101.62
34901,877383,080.0 100.0,20-1806SR-MX-172-0807-08001000-0050A-7,50,15.677,33.348,5.766,24.55395,101.7
34901,877384,080.0 100.0,20-1806SR-MX-172-1411-08001000-0051A-3,51,15.555,33.3481,5.79,24.58118,101.88
34901,877385,080.0 100.0,20-1806SR-MX-172-1411-08001000-0061A-3,61,15.243,33.3644,5.864,24.66306,102.54
34901,877386,080.0 100.0,20-1806SR-MX-172-1411-08001000-0071A-3,71,14.517,33.373,5.956,24.82659,102.64
34901,877387,080.0 100.0,20-1806SR-MX-172-0807-08001000-0075A-7,75,14.389,33.4002,5.939,24.87486,102.1
34901,877388,080.0 100.0,20-1806SR-MX-172-1411-08001000-0086A-3,86,13.597,33.4347,5.804,25.06605,98.18
34901,877389,080.0 100.0,20-1806SR-MX-172-1411-08001000-0086B-6,85,13.597,33.4362,,25.0672,
34901,877390,080.0 100.0,20-1806SR-MX-172-0807-08001000-0100B-7,100,12.736,33.4524,5.592,25.25186,92.92
34901,877391,080.0 100.0,20-1806SR-MX-172-1411-08001000-0101A-3,101,12.612,33.4511,5.594,25.27499,92.71
34901,877392,080.0 100.0,20-1806SR-MX-172-1411-08001000-0121A-3,121,11.645,33.5445,5.222,25.53117,84.84
34901,877393,080.0 100.0,20-1806SR-MX-172-0807-08001000-0125A-7,125,11.521,33.542,5.154,25.55217,83.51
34901,877394,080.0 100.0,20-1806SR-MX-172-1411-08001000-0140A-3,140,10.386,33.6416,4.539,25.83161,71.8
34901,877395,080.0 100.0,20-1806SR-MX-172-0807-08001000-0150A-7,150,9.922,33.7372,4.222,25.98517,66.15
34901,877396,080.0 100.0,20-1806SR-MX-172-1411-08001000-0171A-3,171,9.501,33.8242,3.74,26.12336,58.08
34901,877397,080.0 100.0,20-1806SR-MX-172-0807-08001000-0200A-7,200,8.995,33.9258,3.529,26.28492,54.22
34901,877398,080.0 100.0,20-1806SR-MX-172-1411-08001000-0201A-3,201,8.939,33.9199,3.522,26.289140000000003,54.04
34901,877399,080.0 100.0,20-1806SR-MX-172-1411-08001000-0230A-3,230,8.43,33.961,3.236,26.400809999999996,49.1
34901,877400,080.0 100.0,20-1806SR-MX-172-0807-08001000-0250A-7,250,8.176,33.9701,3.222,26.4467,48.6
34901,877401,080.0 100.0,20-1806SR-MX-172-1411-08001000-0271A-3,271,7.813,33.9814,2.836,26.509459999999997,42.43
34901,877402,080.0 100.0,20-1806SR-MX-172-0807-08001000-0300A-7,300,7.406,34.0052,2.402,26.586990000000004,35.61
34901,877403,080.0 100.0,20-1806SR-MX-172-1411-08001000-0320A-3,320,7.138,34.0184,2.043,26.6351,30.1
34901,877404,080.0 100.0,20-1806SR-MX-172-1411-08001000-0380A-3,380,6.409,34.0329,1.602,26.745070000000002,23.2
34901,877405,080.0 100.0,20-1806SR-MX-172-0807-08001000-0400A-7,400,6.348,34.0563,1.406,26.771859999999997,20.34
34901,877406,080.0 100.0,20-1806SR-MX-172-1411-08001000-0441A-3,441,5.884,34.0813,1.026,26.85081,14.68
34901,877407,080.0 100.0,20-1806SR-MX-172-0807-08001000-0500A-7,500,5.47,34.1244,0.73,26.93605,10.34
34901,877408,080.0 100.0,20-1806SR-MX-172-1411-08001000-0518A-3,518,5.495,34.1635,0.554,26.96443,7.86
34902,877409,081.7 043.5,20-1806SR-MX-174-2239-08170435-0000A-7,0,17.813,33.684,6.014,24.31096,110.85
34902,877410,081.7 043.5,20-1806SR-MX-174-2239-08170435-0001A-3,1,17.813,33.684,6.014,24.31104,110.85
34902,877411,081.7 043.5,20-1806SR-MX-174-2239-08170435-0005A-3,5,17.744,33.6827,6.032,24.32709,111.03
34902,877412,081.7 043.5,20-1806SR-MX-174-2239-08170435-0010A-3,10,17.641,33.685,6.081,24.35415,111.71
34902,877413,081.7 043.5,20-1806SR-MX-174-2239-08170435-0015A-3,15,16.962,33.6829,6.195,24.51459,112.32
34902,877414,081.7 043.5,20-1806SR-MX-174-2239-08170435-0019A-3,19,16.827,33.6847,6.193,24.54792,111.98
34902,877415,081.7 043.5,20-1806SR-MX-174-2239-08170435-0020A-7,20,16.735,33.681,6.211,24.56663,112.1
34903,877416,081.8 046.9,20-1806SR-PR-174-1841-08180469-0000A-7,0,15.311,33.7377,6.185,24.93156,108.57
34903,877417,081.8 046.9,20-1806SR-PR-174-1841-08180469-0002A-3,2,15.311,33.7377,6.185,24.9317,108.57
34903,877418,081.8 046.9,20-1806SR-PR-174-1841-08180469-0010A-7,10,13.072,33.7258,5.843,25.392670000000003,97.97
34903,877419,081.8 046.9,20-1806SR-PR-174-1841-08180469-0012A-3,12,13.07,33.7219,5.55,25.39015,93.05
34903,877420,081.8 046.9,20-1806SR-PR-174-1841-08180469-0014A-3,14,12.979,33.7213,5.519,25.407870000000003,92.36
34903,877421,081.8 046.9,20-1806SR-PR-174-1841-08180469-0015B-6,14,12.979,33.7227,,25.409,
34903,877422,081.8 046.9,20-1806SR-PR-174-1841-08180469-0020A-3,20,12.46,33.7237,4.483,25.511589999999998,74.21
34903,877423,081.8 046.9,20-1806SR-PR-174-1841-08180469-0027A-3,27,11.731,33.7313,4.01,25.656,65.36
34903,877424,081.8 046.9,20-1806SR-PR-174-1841-08180469-0030A-7,30,11.642,33.7379,3.967,25.677770000000002,64.54
34903,877425,081.8 046.9,20-1806SR-PR-174-1841-08180469-0038A-3,38,11.394,33.739,3.7,25.72458,59.87
34903,877426,081.8 046.9,20-1806SR-PR-174-1841-08180469-0048A-3,48,10.577,33.7959,3.171,25.9151,50.43
34903,877427,081.8 046.9,20-1806SR-PR-174-1841-08180469-0050A-7,50,10.799,33.7951,3.281,25.87561,52.43
34903,877428,081.8 046.9,20-1806SR-PR-174-1841-08180469-0059A-3,59,10.205,33.8299,2.705,26.006220000000003,42.68
34903,877429,081.8 046.9,20-1806SR-PR-174-1841-08180469-0070A-3,70,9.653,33.9538,2.196,26.19604,34.26
34903,877430,081.8 046.9,20-1806SR-PR-174-1841-08180469-0075A-7,75,9.535,33.9787,2.115,26.2351,32.91
34903,877431,081.8 046.9,20-1806SR-PR-174-1841-08180469-0086A-3,86,9.234,34.0546,1.744,26.343729999999997,26.97
34903,877432,081.8 046.9,20-1806SR-PR-174-1841-08180469-0100A-3,100,9.131,34.1046,1.705,26.39987,26.31
34903,877433,081.8 046.9,20-1806SR-PR-174-1841-08180469-0120A-5,120,9.052,34.1575,,26.45458,
34903,877434,081.8 046.9,20-1806SR-PR-174-1841-08180469-0125A-7,125,9.051,34.1587,1.513,26.45585,23.31
34903,877435,081.8 046.9,20-1806SR-PR-174-1841-08180469-0140A-3,140,8.934,34.1602,1.432,26.47607,22.01
34903,877436,081.8 046.9,20-1806SR-PR-174-1841-08180469-0150A-7,150,8.877,34.1563,1.43,26.48232,21.95
34903,877437,081.8 046.9,20-1806SR-PR-174-1841-08180469-0170A-3,170,8.709,34.1743,1.188,26.523329999999998,18.17
34903,877438,081.8 046.9,20-1806SR-PR-174-1841-08180469-0200A-3,200,8.381,34.1677,0.982,26.569440000000004,14.9
34903,877439,081.8 046.9,20-1806SR-PR-174-1841-08180469-0231A-3,231,8.177,34.1777,0.861,26.60895,13.01
34903,877440,081.8 046.9,20-1806SR-PR-174-1841-08180469-0250A-7,250,7.965,34.1936,0.785,26.65342,11.8
34903,877441,081.8 046.9,20-1806SR-PR-174-1841-08180469-0270A-3,270,7.863,34.1989,0.653,26.673109999999998,9.79
34903,877442,081.8 046.9,20-1806SR-PR-174-1841-08180469-0300A-7,300,7.729,34.2078,0.554,26.70042,8.28
